Datetime,Precipitation,Precip amt (1/100 inch),P1,P2,P3,1min dry bulb temp,1min dew point temp
2021-03-05T10:16:00Z,NP,0,30.108,30.103,30.101,51,48
2021-03-05T10:17:00Z,NP,0,30.108,30.102,30.1,51,48
2021-03-05T10:18:00Z,NP,0,30.107,30.102,30.1,51,48
2021-03-05T10:19:00Z,NP,0,30.107,30.102,30.1,51,48
2021-03-05T10:20:00Z,NP,0,30.107,30.102,30.1,50,48
2021-03-05T10:21:00Z,NP,0,30.107,30.102,30.099,49,48
2021-03-05T10:22:00Z,NP,0,30.107,30.101,30.099,50,48
2021-03-05T10:23:00Z,NP,0,30.106,30.101,30.099,51,48
2021-03-05T10:24:00Z,NP,0,30.106,30.101,30.098,51,48
2021-03-05T10:25:00Z,NP,0,30.105,30.1,30.098,51,48
2021-03-05T10:26:00Z,NP,0,30.105,30.099,30.097,51,48
2021-03-05T10:27:00Z,NP,0,30.104,30.099,30.097,52,48
2021-03-05T10:28:00Z,NP,0,30.104,30.099,30.096,52,49
2021-03-05T10:29:00Z,NP,0,30.104,30.098,30.096,52,49
2021-03-05T10:30:00Z,NP,0,30.103,30.098,30.095,52,49
2021-03-05T10:31:00Z,NP,0,30.103,30.098,30.095,52,49
2021-03-05T10:32:00Z,NP,0,30.103,30.098,30.095,52,49
2021-03-05T10:33:00Z,NP,0,30.103,30.098,30.095,51,49
2021-03-05T10:34:00Z,NP,0,30.103,30.098,30.095,51,49
2021-03-05T10:35:00Z,NP,0,30.103,30.098,30.095,51,48
2021-03-05T10:36:00Z,NP,0,30.103,30.098,30.095,51,48
2021-03-05T10:37:00Z,NP,0,30.103,30.098,30.095,51,48
2021-03-05T10:38:00Z,NP,0,30.104,30.098,30.096,51,48
2021-03-05T10:39:00Z,NP,0,30.104,30.098,30.096,51,48
2021-03-05T10:40:00Z,NP,0,30.104,30.099,30.096,51,48
2021-03-05T10:41:00Z,NP,0,30.104,30.099,30.096,51,48
2021-03-05T10:42:00Z,NP,0,30.104,30.099,30.096,51,48
2021-03-05T10:43:00Z,NP,0,30.104,30.099,30.096,51,48
2021-03-05T10:44:00Z,NP,0,30.103,30.098,30.096,51,48
2021-03-05T10:45:00Z,NP,0,30.103,30.098,30.095,50,48
2021-03-05T10:46:00Z,NP,0,30.102,30.097,30.094,50,48
2021-03-05T10:47:00Z,NP,0,30.101,30.096,30.093,51,48
2021-03-05T10:48:00Z,NP,0,30.1,30.095,30.092,51,48
2021-03-05T10:49:00Z,NP,0,30.1,30.095,30.092,51,48
2021-03-05T10:50:00Z,NP,0,30.1,30.095,30.092,51,48
2021-03-05T10:51:00Z,NP,0,30.101,30.095,30.093,51,48
2021-03-05T10:52:00Z,NP,0,30.102,30.096,30.094,50,48
2021-03-05T10:53:00Z,NP,0,30.103,30.097,30.095,51,48
2021-03-05T10:54:00Z,NP,0,30.103,30.098,30.095,51,48
2021-03-05T10:55:00Z,NP,0,30.103,30.098,30.095,50,48
2021-03-05T10:56:00Z,NP,0,30.104,30.098,30.096,50,48
2021-03-05T10:57:00Z,NP,0,30.104,30.098,30.096,50,48
2021-03-05T10:58:00Z,NP,0,30.104,30.098,30.096,50,48
2021-03-05T10:59:00Z,NP,0,30.103,30.098,30.096,50,48
2021-03-05T11:00:00Z,NP,0,30.103,30.098,30.095,50,48
2021-03-05T11:01:00Z,NP,0,30.103,30.098,30.095,51,48
2021-03-05T11:02:00Z,NP,0,30.103,30.098,30.095,51,49
2021-03-05T11:03:00Z,NP,0,30.103,30.098,30.095,51,49
2021-03-05T11:04:00Z,NP,0,30.104,30.098,30.096,51,49
2021-03-05T11:05:00Z,NP,0,30.104,30.099,30.097,50,48
2021-03-05T11:06:00Z,NP,0,30.105,30.099,30.097,50,48
2021-03-05T11:07:00Z,NP,0,30.105,30.1,30.097,50,48
2021-03-05T11:08:00Z,NP,0,30.105,30.1,30.097,50,48
2021-03-05T11:09:00Z,NP,0,30.105,30.1,30.097,50,48
2021-03-05T11:10:00Z,NP,0,30.105,30.1,30.097,50,48
2021-03-05T11:11:00Z,NP,0,30.105,30.1,30.097,50,48
2021-03-05T11:12:00Z,NP,0,30.106,30.1,30.098,50,48
2021-03-05T11:13:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:14:00Z,NP,0,30.107,30.101,30.099,50,48
2021-03-05T11:15:00Z,NP,0,30.107,30.101,30.099,50,48
2021-03-05T11:16:00Z,NP,0,30.106,30.101,30.099,50,48
2021-03-05T11:17:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:18:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:19:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:20:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:21:00Z,NP,0,30.106,30.101,30.099,50,48
2021-03-05T11:22:00Z,NP,0,30.106,30.101,30.099,50,48
2021-03-05T11:23:00Z,NP,0,30.107,30.101,30.099,50,48
2021-03-05T11:24:00Z,NP,0,30.106,30.101,30.099,50,48
2021-03-05T11:25:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:26:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:27:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:28:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:29:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:30:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:31:00Z,NP,0,30.106,30.101,30.098,50,48
2021-03-05T11:32:00Z,NP,0,30.106,30.101,30.098,49,48
2021-03-05T11:33:00Z,NP,0,30.106,30.101,30.098,49,48
2021-03-05T11:34:00Z,NP,0,30.106,30.101,30.098,49,47
2021-03-05T11:35:00Z,NP,0,30.106,30.101,30.098,49,47
2021-03-05T11:36:00Z,NP,0,30.107,30.101,30.099,49,47
2021-03-05T11:37:00Z,NP,0,30.107,30.102,30.099,49,47
2021-03-05T11:38:00Z,NP,0,30.107,30.102,30.1,49,47
2021-03-05T11:39:00Z,NP,0,30.108,30.102,30.1,50,47
2021-03-05T11:40:00Z,NP,0,30.108,30.103,30.1,49,47
2021-03-05T11:41:00Z,NP,0,30.107,30.102,30.1,49,47
2021-03-05T11:42:00Z,NP,0,30.107,30.102,30.1,49,47
2021-03-05T11:43:00Z,NP,0,30.108,30.103,30.1,49,47
2021-03-05T11:44:00Z,NP,0,30.108,30.103,30.1,49,47
2021-03-05T11:45:00Z,NP,0,30.108,30.103,30.1,49,47
2021-03-05T11:46:00Z,NP,0,30.108,30.102,30.1,49,47
2021-03-05T11:47:00Z,NP,0,30.107,30.102,30.1,48,47
2021-03-05T11:48:00Z,NP,0,30.107,30.102,30.099,49,47
2021-03-05T11:49:00Z,NP,0,30.107,30.102,30.099,50,47
2021-03-05T11:50:00Z,NP,0,30.107,30.102,30.099,50,47
2021-03-05T11:51:00Z,NP,0,30.107,30.102,30.1,50,47
2021-03-05T11:52:00Z,NP,0,30.107,30.102,30.1,50,48
2021-03-05T11:53:00Z,NP,0,30.107,30.102,30.1,50,48
2021-03-05T11:54:00Z,NP,0,30.107,30.102,30.1,50,48
2021-03-05T11:55:00Z,NP,0,30.107,30.102,30.1,50,48
2021-03-05T11:56:00Z,NP,0,30.107,30.102,30.099,50,48
2021-03-05T11:57:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T11:58:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T11:59:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T12:00:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T12:01:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T12:02:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T12:03:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T12:04:00Z,NP,0,30.107,30.101,30.099,50,47
2021-03-05T12:05:00Z,NP,0,30.107,30.101,30.099,51,47
2021-03-05T12:06:00Z,NP,0,30.106,30.101,30.099,50,48
2021-03-05T12:07:00Z,NP,0,30.106,30.1,30.098,51,48
2021-03-05T12:08:00Z,NP,0,30.105,30.1,30.098,51,48
2021-03-05T12:09:00Z,NP,0,30.105,30.1,30.097,51,48
2021-03-05T12:10:00Z,NP,0,30.105,30.1,30.097,51,48
2021-03-05T12:11:00Z,NP,0,30.105,30.1,30.098,51,48
2021-03-05T12:12:00Z,NP,0,30.106,30.1,30.098,51,48
2021-03-05T12:13:00Z,NP,0,30.106,30.101,30.098,50,47
2021-03-05T12:14:00Z,NP,0,30.106,30.1,30.098,50,47
2021-03-05T12:15:00Z,NP,0,30.105,30.1,30.098,50,47
2021-03-05T12:16:00Z,NP,0,30.105,30.099,30.097,50,47
2021-03-05T12:17:00Z,NP,0,30.104,30.099,30.097,50,47
2021-03-05T12:18:00Z,NP,0,30.104,30.099,30.096,50,47
2021-03-05T12:19:00Z,NP,0,30.104,30.099,30.096,50,47
2021-03-05T12:20:00Z,NP,0,30.104,30.098,30.096,50,47
2021-03-05T12:21:00Z,NP,0,30.104,30.098,30.096,50,47
2021-03-05T12:22:00Z,NP,0,30.103,30.098,30.096,50,47
2021-03-05T12:23:00Z,NP,0,30.103,30.098,30.095,50,47
2021-03-05T12:24:00Z,NP,0,30.103,30.097,30.095,50,47
2021-03-05T12:25:00Z,NP,0,30.102,30.097,30.095,50,46
2021-03-05T12:26:00Z,NP,0,30.102,30.097,30.094,50,46
2021-03-05T12:27:00Z,NP,0,30.101,30.096,30.094,50,46
2021-03-05T12:28:00Z,NP,0,30.101,30.095,30.093,50,46
2021-03-05T12:29:00Z,NP,0,30.1,30.094,30.092,50,46
2021-03-05T12:30:00Z,NP,0,30.099,30.093,30.091,50,46
2021-03-05T12:31:00Z,NP,0,30.099,30.093,30.091,50,46
2021-03-05T12:32:00Z,NP,0,30.098,30.093,30.09,50,46
2021-03-05T12:33:00Z,NP,0,30.098,30.092,30.09,50,46
2021-03-05T12:34:00Z,NP,0,30.097,30.092,30.09,50,46
2021-03-05T12:35:00Z,NP,0,30.097,30.092,30.09,50,46
2021-03-05T12:36:00Z,NP,0,30.098,30.092,30.09,50,46
2021-03-05T12:37:00Z,NP,0,30.098,30.092,30.09,50,47
2021-03-05T12:38:00Z,NP,0,30.098,30.092,30.09,50,46
2021-03-05T12:39:00Z,NP,0,30.098,30.092,30.09,50,47
2021-03-05T12:40:00Z,NP,0,30.098,30.092,30.09,50,47
2021-03-05T12:41:00Z,NP,0,30.097,30.092,30.09,50,47
2021-03-05T12:42:00Z,NP,0,30.097,30.091,30.089,50,47
2021-03-05T12:43:00Z,NP,0,30.096,30.09,30.088,51,47
2021-03-05T12:44:00Z,NP,0,30.095,30.09,30.088,51,47
2021-03-05T12:45:00Z,NP,0,30.095,30.09,30.088,51,47
2021-03-05T12:46:00Z,NP,0,30.095,30.09,30.088,50,47
2021-03-05T12:47:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T12:48:00Z,NP,0,30.097,30.091,30.089,50,47
2021-03-05T12:49:00Z,NP,0,30.097,30.092,30.089,50,47
2021-03-05T12:50:00Z,NP,0,30.097,30.092,30.089,50,47
2021-03-05T12:51:00Z,NP,0,30.097,30.092,30.089,50,47
2021-03-05T12:52:00Z,NP,0,30.097,30.091,30.089,50,47
2021-03-05T12:53:00Z,NP,0,30.096,30.091,30.089,50,47
2021-03-05T12:54:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T12:55:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T12:56:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T12:57:00Z,NP,0,30.096,30.09,30.088,50,47
2021-03-05T12:58:00Z,NP,0,30.096,30.09,30.088,50,47
2021-03-05T12:59:00Z,NP,0,30.096,30.09,30.088,50,47
2021-03-05T13:00:00Z,NP,0,30.096,30.09,30.088,50,47
2021-03-05T13:01:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T13:02:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T13:03:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T13:04:00Z,NP,0,30.096,30.09,30.088,50,47
2021-03-05T13:05:00Z,NP,0,30.095,30.09,30.088,50,47
2021-03-05T13:06:00Z,NP,0,30.095,30.09,30.087,50,47
2021-03-05T13:07:00Z,NP,0,30.095,30.09,30.087,50,47
2021-03-05T13:08:00Z,NP,0,30.095,30.09,30.087,50,47
2021-03-05T13:09:00Z,NP,0,30.094,30.089,30.087,50,47
2021-03-05T13:10:00Z,NP,0,30.094,30.089,30.086,50,47
2021-03-05T13:11:00Z,NP,0,30.093,30.088,30.086,50,47
2021-03-05T13:12:00Z,NP,0,30.093,30.088,30.085,50,47
2021-03-05T13:13:00Z,NP,0,30.093,30.088,30.085,50,47
2021-03-05T13:14:00Z,NP,0,30.093,30.088,30.086,50,47
2021-03-05T13:15:00Z,NP,0,30.094,30.088,30.086,50,47
2021-03-05T13:16:00Z,NP,0,30.094,30.088,30.086,48,47
2021-03-05T13:17:00Z,NP,0,30.094,30.088,30.086,48,47
2021-03-05T13:18:00Z,NP,0,30.094,30.088,30.086,48,46
2021-03-05T13:19:00Z,NP,0,30.093,30.088,30.086,48,46
2021-03-05T13:20:00Z,NP,0,30.093,30.088,30.085,48,46
2021-03-05T13:21:00Z,NP,0,30.093,30.087,30.085,48,46
2021-03-05T13:22:00Z,NP,0,30.092,30.087,30.085,48,46
2021-03-05T13:23:00Z,NP,0,30.092,30.087,30.085,48,46
2021-03-05T13:24:00Z,NP,0,30.092,30.087,30.084,48,46
2021-03-05T13:25:00Z,NP,0,30.093,30.087,30.085,48,45
2021-03-05T13:26:00Z,NP,0,30.093,30.088,30.086,48,46
2021-03-05T13:27:00Z,NP,0,30.094,30.089,30.087,49,46
2021-03-05T13:28:00Z,NP,0,30.096,30.09,30.088,49,46
2021-03-05T13:29:00Z,NP,0,30.097,30.091,30.089,49,46
2021-03-05T13:30:00Z,NP,0,30.097,30.092,30.089,49,46
2021-03-05T13:31:00Z,NP,0,30.097,30.091,30.089,48,46
2021-03-05T13:32:00Z,NP,0,30.097,30.091,30.089,49,46
2021-03-05T13:33:00Z,NP,0,30.096,30.091,30.088,49,46
2021-03-05T13:34:00Z,NP,0,30.095,30.09,30.088,49,46
2021-03-05T13:35:00Z,NP,0,30.094,30.089,30.087,49,46
2021-03-05T13:36:00Z,?2,0,30.094,30.088,30.086,49,46
2021-03-05T13:37:00Z,?2,0,30.092,30.087,30.085,49,46
2021-03-05T13:38:00Z,?2,0,30.091,30.086,30.084,49,46
2021-03-05T13:39:00Z,?2,0,30.091,30.085,30.083,48,45
2021-03-05T13:40:00Z,?2,0,30.091,30.085,30.083,48,45
2021-03-05T13:41:00Z,?2,0,30.091,30.086,30.083,49,45
2021-03-05T13:42:00Z,?2,0,30.092,30.086,30.084,48,45
2021-03-05T13:43:00Z,?2,0,30.092,30.087,30.085,48,45
2021-03-05T13:44:00Z,NP,0,30.093,30.087,30.085,48,45
2021-03-05T13:45:00Z,NP,0,30.093,30.087,30.085,48,45
2021-03-05T13:46:00Z,NP,0,30.093,30.087,30.085,49,45
2021-03-05T13:47:00Z,NP,0,30.093,30.087,30.085,49,46
2021-03-05T13:48:00Z,NP,0,30.092,30.087,30.085,49,45
2021-03-05T13:49:00Z,NP,0,30.092,30.087,30.084,48,45
2021-03-05T13:50:00Z,NP,0,30.091,30.086,30.083,49,45
2021-03-05T13:51:00Z,NP,0,30.091,30.085,30.083,49,45
2021-03-05T13:52:00Z,NP,0,30.09,30.085,30.082,49,45
2021-03-05T13:53:00Z,?2,0,30.09,30.084,30.082,48,45
2021-03-05T13:54:00Z,?2,0,30.089,30.084,30.081,48,45
2021-03-05T13:55:00Z,?2,0,30.089,30.083,30.081,48,45
2021-03-05T13:56:00Z,?2,0,30.088,30.083,30.08,48,45
2021-03-05T13:57:00Z,?1,0,30.088,30.082,30.08,48,45
2021-03-05T13:58:00Z,?1,0,30.088,30.082,30.08,48,45
2021-03-05T13:59:00Z,?1,0,30.088,30.083,30.08,48,45
2021-03-05T14:00:00Z,?1,0,30.089,30.083,30.081,48,45
2021-03-05T14:01:00Z,?2,0,30.09,30.084,30.082,48,45
2021-03-05T14:02:00Z,?2,0,30.091,30.085,30.083,48,45
2021-03-05T14:03:00Z,?2,0,30.092,30.086,30.084,47,45
2021-03-05T14:04:00Z,NP,0,30.092,30.087,30.085,47,45
2021-03-05T14:05:00Z,NP,0,30.092,30.087,30.084,48,45
2021-03-05T14:06:00Z,NP,0,30.091,30.086,30.084,48,45
2021-03-05T14:07:00Z,NP,0,30.091,30.086,30.083,47,45
2021-03-05T14:08:00Z,NP,0,30.091,30.085,30.083,47,45
2021-03-05T14:09:00Z,NP,0,30.091,30.085,30.083,47,45
2021-03-05T14:10:00Z,NP,0,30.091,30.086,30.083,47,45
2021-03-05T14:11:00Z,NP,0,30.091,30.086,30.084,47,45
2021-03-05T14:12:00Z,NP,0,30.092,30.086,30.084,48,45
2021-03-05T14:13:00Z,NP,0,30.092,30.086,30.084,48,45
2021-03-05T14:14:00Z,NP,0,30.092,30.087,30.084,48,45
2021-03-05T14:15:00Z,NP,0,30.092,30.087,30.084,48,45
2021-03-05T14:16:00Z,NP,0,30.093,30.087,30.085,48,45
2021-03-05T14:17:00Z,NP,0,30.093,30.088,30.085,48,45
2021-03-05T14:18:00Z,NP,0,30.094,30.089,30.086,49,46
2021-03-05T14:19:00Z,NP,0,30.095,30.089,30.087,48,45
2021-03-05T14:20:00Z,NP,0,30.095,30.089,30.087,48,45
2021-03-05T14:21:00Z,NP,0,30.095,30.089,30.087,48,45
2021-03-05T14:22:00Z,NP,0,30.094,30.088,30.086,48,45
2021-03-05T14:23:00Z,NP,0,30.093,30.087,30.085,49,46
2021-03-05T14:24:00Z,NP,0,30.092,30.087,30.084,49,46
2021-03-05T14:25:00Z,NP,0,30.092,30.087,30.084,49,46
2021-03-05T14:26:00Z,NP,0,30.092,30.087,30.085,49,46
2021-03-05T14:27:00Z,NP,0,30.093,30.088,30.085,48,46
2021-03-05T14:28:00Z,NP,0,30.093,30.088,30.086,47,46
2021-03-05T14:29:00Z,NP,0,30.094,30.088,30.086,48,46
2021-03-05T14:30:00Z,NP,0,30.094,30.088,30.086,49,46
2021-03-05T14:31:00Z,NP,0,30.094,30.089,30.086,49,46
2021-03-05T14:32:00Z,NP,0,30.094,30.089,30.086,49,46
2021-03-05T14:33:00Z,NP,0,30.094,30.089,30.086,49,47
2021-03-05T14:34:00Z,NP,0,30.094,30.089,30.087,49,47
2021-03-05T14:35:00Z,NP,0,30.095,30.089,30.087,49,47
2021-03-05T14:36:00Z,NP,0,30.095,30.09,30.087,49,47
2021-03-05T14:37:00Z,NP,0,30.095,30.09,30.087,49,47
2021-03-05T14:38:00Z,NP,0,30.095,30.09,30.087,48,46
2021-03-05T14:39:00Z,NP,0,30.095,30.09,30.087,48,46
2021-03-05T14:40:00Z,NP,0,30.095,30.089,30.087,49,46
2021-03-05T14:41:00Z,NP,0,30.094,30.089,30.087,49,46
2021-03-05T14:42:00Z,NP,0,30.094,30.089,30.086,48,46
2021-03-05T14:43:00Z,NP,0,30.094,30.089,30.087,48,46
2021-03-05T14:44:00Z,NP,0,30.094,30.089,30.087,49,46
2021-03-05T14:45:00Z,NP,0,30.094,30.089,30.087,49,46
2021-03-05T14:46:00Z,NP,0,30.094,30.089,30.087,49,46
2021-03-05T14:47:00Z,NP,0,30.094,30.089,30.086,49,46
2021-03-05T14:48:00Z,NP,0,30.094,30.088,30.086,49,46
2021-03-05T14:49:00Z,NP,0,30.094,30.088,30.086,49,46
2021-03-05T14:50:00Z,NP,0,30.094,30.089,30.087,49,46
2021-03-05T14:51:00Z,NP,0,30.095,30.09,30.087,49,46
2021-03-05T14:52:00Z,NP,0,30.096,30.09,30.088,49,46
2021-03-05T14:53:00Z,NP,0,30.096,30.091,30.089,49,47
2021-03-05T14:54:00Z,NP,0,30.097,30.091,30.089,50,47
2021-03-05T14:55:00Z,NP,0,30.097,30.091,30.089,50,47
2021-03-05T14:56:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T14:57:00Z,NP,0,30.096,30.09,30.088,50,47
2021-03-05T14:58:00Z,NP,0,30.095,30.09,30.088,50,47
2021-03-05T14:59:00Z,NP,0,30.096,30.09,30.088,50,47
2021-03-05T15:00:00Z,NP,0,30.096,30.091,30.088,50,47
2021-03-05T15:01:00Z,NP,0,30.097,30.091,30.089,51,47
2021-03-05T15:02:00Z,NP,0,30.097,30.091,30.089,51,48
2021-03-05T15:03:00Z,NP,0,30.097,30.091,30.089,51,48
2021-03-05T15:04:00Z,NP,0,30.097,30.091,30.089,51,48
2021-03-05T15:05:00Z,NP,0,30.097,30.092,30.089,51,48
2021-03-05T15:06:00Z,NP,0,30.098,30.092,30.09,51,48
2021-03-05T15:07:00Z,NP,0,30.098,30.093,30.09,51,48
2021-03-05T15:08:00Z,NP,0,30.099,30.093,30.091,51,48
2021-03-05T15:09:00Z,NP,0,30.099,30.094,30.091,51,47
2021-03-05T15:10:00Z,NP,0,30.1,30.094,30.092,51,47
2021-03-05T15:11:00Z,NP,0,30.101,30.095,30.093,51,47
2021-03-05T15:12:00Z,NP,0,30.101,30.096,30.093,51,47
2021-03-05T15:13:00Z,NP,0,30.102,30.096,30.094,52,47
2021-03-05T15:14:00Z,NP,30.102,30.097,30.094,,,
2021-03-05T15:15:00Z,M,30.102,30.097,30.094,,,
2021-03-05T15:16:00Z,M,30.102,30.096,30.094,,,
2021-03-05T15:17:00Z,[,,,30.101,30.095,30.093,
2021-03-05T15:18:00Z,[,,,30.1,30.095,30.092,
2021-03-05T15:19:00Z,[,,,30.1,30.094,30.092,
2021-03-05T15:20:00Z,[,,,30.1,30.095,30.092,
2021-03-05T15:21:00Z,[,,,30.101,30.095,30.093,
2021-03-05T15:22:00Z,[,,,30.101,30.095,30.093,
2021-03-05T15:23:00Z,[,,,30.101,30.095,30.093,
2021-03-05T15:24:00Z,[,,,30.1,30.095,30.093,
2021-03-05T15:25:00Z,[,,,30.1,30.094,30.092,
2021-03-05T15:26:00Z,[,,,30.099,30.094,30.091,
2021-03-05T15:27:00Z,[,,,30.099,30.093,30.091,
2021-03-05T15:28:00Z,[,,,30.098,30.093,30.09,
2021-03-05T15:29:00Z,[,,,30.098,30.092,30.09,
2021-03-05T15:30:00Z,[,,,30.098,30.093,30.09,
2021-03-05T15:31:00Z,[,,,30.098,30.093,30.091,
2021-03-05T15:32:00Z,[,,,30.098,30.093,30.091,
2021-03-05T15:33:00Z,[,,,30.099,30.093,30.091,
2021-03-05T15:34:00Z,[,,,30.099,30.094,30.091,
2021-03-05T15:35:00Z,[,,,30.099,30.094,30.091,
2021-03-05T15:36:00Z,[,,,30.099,30.094,30.091,
2021-03-05T15:37:00Z,[,,,30.098,30.093,30.091,
2021-03-05T15:38:00Z,[,,,30.098,30.093,30.09,
2021-03-05T15:39:00Z,[,,,30.098,30.092,30.09,
2021-03-05T15:40:00Z,[,,,30.098,30.093,30.09,
2021-03-05T15:41:00Z,[,,,30.098,30.093,30.09,
2021-03-05T15:42:00Z,[,,,30.098,30.092,30.09,
2021-03-05T15:43:00Z,[,,,30.097,30.092,30.09,
2021-03-05T15:44:00Z,[,,,30.097,30.092,30.089,
2021-03-05T15:45:00Z,[,,,30.097,30.091,30.089,
2021-03-05T15:46:00Z,[,,,30.097,30.092,30.089,
2021-03-05T15:47:00Z,[,,,30.097,30.092,30.09,
2021-03-05T15:48:00Z,[,,,30.098,30.092,30.09,
2021-03-05T15:49:00Z,[,,,30.098,30.092,30.09,
2021-03-05T15:50:00Z,[,,,30.097,30.092,30.09,
2021-03-05T15:51:00Z,[,,,30.097,30.092,30.09,
2021-03-05T15:52:00Z,[,,,30.097,30.092,30.09,
2021-03-05T15:53:00Z,[,,,30.098,30.092,30.09,
2021-03-05T15:54:00Z,[,,,30.098,30.093,30.091,
2021-03-05T16:06:00Z,M,0,,,,,
2021-03-05T16:07:00Z,[,,0,,,,56
2021-03-05T16:08:00Z,[,,0,,,,56
2021-03-05T16:09:00Z,[,,0,30.096,30.091,30.089,56
2021-03-05T16:10:00Z,[,,0,30.096,30.091,30.088,56
2021-03-05T16:11:00Z,[,,0,30.096,30.09,30.088,56
2021-03-05T16:12:00Z,NP,0,30.096,30.09,30.088,56,50
2021-03-05T16:13:00Z,NP,0,30.096,30.09,30.088,56,50
2021-03-05T16:14:00Z,NP,0,30.096,30.09,30.088,57,49
2021-03-05T16:15:00Z,NP,0,30.096,30.09,30.088,56,50
2021-03-05T16:16:00Z,NP,0,30.095,30.09,30.088,56,49
2021-03-05T16:17:00Z,NP,0,30.095,30.09,30.087,57,50
2021-03-05T16:18:00Z,NP,0,30.095,30.09,30.087,57,50
2021-03-05T16:19:00Z,NP,0,30.095,30.089,30.087,57,50
2021-03-05T16:20:00Z,NP,0,30.095,30.089,30.087,57,50
2021-03-05T16:21:00Z,NP,0,30.094,30.089,30.087,57,50
2021-03-05T16:22:00Z,NP,0,30.094,30.088,30.086,57,50
2021-03-05T16:23:00Z,NP,0,30.093,30.088,30.086,57,50
2021-03-05T16:24:00Z,NP,0,30.093,30.088,30.086,57,50
2021-03-05T16:25:00Z,NP,0,30.094,30.088,30.086,58,50
2021-03-05T16:26:00Z,NP,0,30.094,30.089,30.086,58,50
2021-03-05T16:27:00Z,NP,0,30.094,30.089,30.087,57,50
2021-03-05T16:28:00Z,NP,0,30.095,30.089,30.087,58,50
2021-03-05T16:29:00Z,NP,0,30.094,30.089,30.087,58,50
2021-03-05T16:30:00Z,NP,0,30.094,30.089,30.086,57,50
2021-03-05T16:31:00Z,NP,0,30.094,30.089,30.086,58,50
2021-03-05T16:32:00Z,NP,0,30.094,30.089,30.087,58,50
2021-03-05T16:33:00Z,NP,0,30.095,30.089,30.087,57,50
2021-03-05T16:34:00Z,NP,0,30.096,30.091,30.088,58,50
2021-03-05T16:35:00Z,NP,0,30.096,30.091,30.089,57,49
2021-03-05T16:36:00Z,NP,0,30.096,30.091,30.089,58,50
2021-03-05T16:37:00Z,NP,0,30.096,30.09,30.088,58,50
2021-03-05T16:38:00Z,NP,0,30.096,30.09,30.088,58,50
2021-03-05T16:39:00Z,NP,0,30.095,30.09,30.087,58,49
2021-03-05T16:40:00Z,NP,0,30.095,30.089,30.087,58,49
2021-03-05T16:41:00Z,NP,0,30.094,30.089,30.086,58,50
2021-03-05T16:42:00Z,NP,0,30.094,30.088,30.086,58,49
2021-03-05T16:43:00Z,NP,0,30.093,30.088,30.085,58,49
2021-03-05T16:44:00Z,NP,0,30.092,30.087,30.085,58,50
2021-03-05T16:45:00Z,NP,0,30.091,30.086,30.084,59,49
2021-03-05T16:46:00Z,NP,0,30.091,30.085,30.083,58,50
2021-03-05T16:47:00Z,NP,0,30.091,30.085,30.083,58,50
2021-03-05T16:48:00Z,NP,0,30.09,30.085,30.083,59,50
2021-03-05T16:49:00Z,NP,0,30.09,30.085,30.083,58,49
2021-03-05T16:50:00Z,NP,0,30.09,30.085,30.082,59,49
2021-03-05T16:51:00Z,NP,0,30.09,30.085,30.083,59,49
2021-03-05T16:52:00Z,NP,0,30.09,30.085,30.083,59,49
2021-03-05T16:53:00Z,NP,0,30.09,30.085,30.083,60,50
2021-03-05T16:54:00Z,NP,0,30.091,30.085,30.083,59,50
2021-03-05T16:55:00Z,NP,0,30.091,30.086,30.083,60,50
2021-03-05T16:56:00Z,NP,0,30.091,30.086,30.083,60,50
2021-03-05T16:57:00Z,NP,0,30.091,30.086,30.083,59,50
2021-03-05T16:58:00Z,NP,0,30.091,30.085,30.083,60,50
2021-03-05T16:59:00Z,NP,0,30.09,30.085,30.083,60,50
