X1,X2,X3,X4,X5,X6,X7,X8
03856KHSV,2021-03-04T10:28:00Z,,0.062][N],207,1,212,2
03856KHSV,2021-03-04T10:29:00Z,,0.064][N],210,1,213,2
03856KHSV,2021-03-04T10:30:00Z,,0.067][N],211,1,204,2
03856KHSV,2021-03-04T10:31:00Z,,0.064][N],206,1,202,2
03856KHSV,2021-03-04T10:32:00Z,,0.070][N],203,2,205,2
03856KHSV,2021-03-04T10:33:00Z,,0.074][N],204,2,205,2
03856KHSV,2021-03-04T10:34:00Z,,0.081][N],201,1,196,2
03856KHSV,2021-03-04T10:35:00Z,,0.090][N],194,1,193,1
03856KHSV,2021-03-04T10:36:00Z,,0.099][N],186,1,189,1
03856KHSV,2021-03-04T10:37:00Z,,0.111][N],164,1,156,1
03856KHSV,2021-03-04T10:38:00Z,,0.103][N],156,1,171,1
03856KHSV,2021-03-04T10:39:00Z,,0.102][N],171,1,175,1
03856KHSV,2021-03-04T10:40:00Z,,0.101][N],179,1,176,1
03856KHSV,2021-03-04T10:41:00Z,,0.098][N],193,1,207,1
03856KHSV,2021-03-04T10:42:00Z,,0.113][N],208,1,232,1
03856KHSV,2021-03-04T10:43:00Z,,0.097][N],216,1,226,1
03856KHSV,2021-03-04T10:44:00Z,,0.092][N],225,1,223,1
03856KHSV,2021-03-04T10:45:00Z,,0.087][N],228,1,224,1
03856KHSV,2021-03-04T10:46:00Z,,0.078][N],231,1,242,1
03856KHSV,2021-03-04T10:47:00Z,,0.076][N],231,1,238,1
03856KHSV,2021-03-04T10:48:00Z,,0.070][N],230,1,229,1
03856KHSV,2021-03-04T10:49:00Z,,0.069][N],228,1,211,1
03856KHSV,2021-03-04T10:50:00Z,,0.067][N],217,1,210,1
03856KHSV,2021-03-04T10:51:00Z,,0.066][N],208,1,210,1
03856KHSV,2021-03-04T10:52:00Z,,0.066][N],203,1,199,1
03856KHSV,2021-03-04T10:53:00Z,,0.065][N],200,1,195,1
03856KHSV,2021-03-04T10:54:00Z,,0.066][N],193,1,181,1
03856KHSV,2021-03-04T10:55:00Z,,0.067][N],185,1,185,1
03856KHSV,2021-03-04T10:56:00Z,,0.068][N],187,1,193,1
03856KHSV,2021-03-04T10:57:00Z,,0.067][N],195,1,198,2
03856KHSV,2021-03-04T10:58:00Z,,0.067][N],201,1,202,1
03856KHSV,2021-03-04T10:59:00Z,,0.066][N],205,1,207,1
03856KHSV,2021-03-04T11:00:00Z,,0.067][N],209,1,206,1
03856KHSV,2021-03-04T11:01:00Z,,0.069][N],215,1,210,1
03856KHSV,2021-03-04T11:02:00Z,,0.072][N],215,1,209,1
03856KHSV,2021-03-04T11:03:00Z,,0.078][N],204,1,189,1
03856KHSV,2021-03-04T11:04:00Z,,0.078][N],191,1,182,1
03856KHSV,2021-03-04T11:05:00Z,,0.077][N],183,1,187,1
03856KHSV,2021-03-04T11:06:00Z,,0.077][N],176,1,174,1
03856KHSV,2021-03-04T11:07:00Z,,0.076][N],165,1,151,1
03856KHSV,2021-03-04T11:08:00Z,,0.076][N],163,1,170,2
03856KHSV,2021-03-04T11:09:00Z,,0.081][N],169,1,172,2
03856KHSV,2021-03-04T11:10:00Z,,0.092][N],168,1,170,1
03856KHSV,2021-03-04T11:11:00Z,,0.100][N],165,1,167,1
03856KHSV,2021-03-04T11:12:00Z,,0.091][N],164,1,163,1
03856KHSV,2021-03-04T11:13:00Z,,0.087][N],164,1,165,1
03856KHSV,2021-03-04T11:14:00Z,,0.091][N],163,1,162,1
03856KHSV,2021-03-04T11:15:00Z,,0.101],,159,1,159
03856KHSV,2021-03-04T11:16:00Z,,0.108],,153,1,148
03856KHSV,2021-03-04T11:17:00Z,,0.098],,154,1,158
03856KHSV,2021-03-04T11:18:00Z,,0.093],,156,1,149
03856KHSV,2021-03-04T11:19:00Z,,0.084],,153,1,154
03856KHSV,2021-03-04T11:20:00Z,,0.078],,153,1,157
03856KHSV,2021-03-04T11:21:00Z,,0.068],,160,1,170
03856KHSV,2021-03-04T11:22:00Z,0.059,N,171,1,178,1
03856KHSV,2021-03-04T11:23:00Z,0.057,N,175,1,176,1
03856KHSV,2021-03-04T11:24:00Z,0.057,N,170,1,172,1
03856KHSV,2021-03-04T11:25:00Z,0.061,N,172,1,179,1
03856KHSV,2021-03-04T11:26:00Z,0.056,N,177,1,161,1
03856KHSV,2021-03-04T11:27:00Z,0.056,N,166,1,156,1
03856KHSV,2021-03-04T11:28:00Z,0.058,N,153,1,146,1
03856KHSV,2021-03-04T11:29:00Z,0.064,N,148,1,145,1
03856KHSV,2021-03-04T11:30:00Z,0.066,N,139,1,136,1
03856KHSV,2021-03-04T11:31:00Z,0.07,N,132,1,131,1
03856KHSV,2021-03-04T11:32:00Z,0.065,N,138,1,147,1
03856KHSV,2021-03-04T11:33:00Z,0.071,N,143,1,150,1
03856KHSV,2021-03-04T11:34:00Z,0.066,N,149,1,154,1
03856KHSV,2021-03-04T11:35:00Z,0.062,N,152,1,144,1
03856KHSV,2021-03-04T11:36:00Z,0.06,N,148,1,152,1
03856KHSV,2021-03-04T11:37:00Z,0.061,N,145,1,146,1
03856KHSV,2021-03-04T11:38:00Z,0.068,N,140,1,138,1
03856KHSV,2021-03-04T11:39:00Z,0.075,N,136,1,138,1
03856KHSV,2021-03-04T11:40:00Z,0.086,N,137,1,134,1
03856KHSV,2021-03-04T11:41:00Z,0.091,N,137,1,137,1
03856KHSV,2021-03-04T11:42:00Z,0.093,N,131,1,134,1
03856KHSV,2021-03-04T11:43:00Z,0.098,N,122,1,127,1
03856KHSV,2021-03-04T11:44:00Z,0.08,N,122,1,124,1
03856KHSV,2021-03-04T11:45:00Z,0.072,N,116,1,96,1
03856KHSV,2021-03-04T11:46:00Z,0.068,N,103,1,103,1
03856KHSV,2021-03-04T11:47:00Z,0.065,N,100,1,102,1
03856KHSV,2021-03-04T11:48:00Z,0.066,N,104,1,107,1
03856KHSV,2021-03-04T11:49:00Z,0.076,N,106,1,112,1
03856KHSV,2021-03-04T11:50:00Z,0.074,N,106,1,107,1
03856KHSV,2021-03-04T11:51:00Z,0.068,N,110,1,118,2
03856KHSV,2021-03-04T11:52:00Z,0.059,N,114,1,111,2
03856KHSV,2021-03-04T11:53:00Z,0.061,N,114,2,115,2
03856KHSV,2021-03-04T11:54:00Z,0.067,N,117,1,117,2
03856KHSV,2021-03-04T11:55:00Z,0.076,N,115,1,109,1
03856KHSV,2021-03-04T11:56:00Z,0.086,N,111,1,109,1
03856KHSV,2021-03-04T11:57:00Z,0.091,N,114,1,115,1
03856KHSV,2021-03-04T11:58:00Z,0.1,N,115,1,114,1
03856KHSV,2021-03-04T11:59:00Z,0.104,N,113,1,109,2
03856KHSV,2021-03-04T12:00:00Z,0.106,N,111,1,109,2
03856KHSV,2021-03-04T12:01:00Z,0.094,N,110,2,111,2
03856KHSV,2021-03-04T12:02:00Z,0.09,N,111,2,113,2
03856KHSV,2021-03-04T12:03:00Z,0.081,N,113,2,114,2
03856KHSV,2021-03-04T12:04:00Z,0.083,N,116,2,121,2
03856KHSV,2021-03-04T12:05:00Z,0.079,N,121,2,125,2
03856KHSV,2021-03-04T12:06:00Z,0.079,N,126,2,130,2
03856KHSV,2021-03-04T12:07:00Z,0.085,N,129,2,130,2
03856KHSV,2021-03-04T12:08:00Z,0.096,N,126,2,121,2
03856KHSV,2021-03-04T12:09:00Z,0.108,N,120,2,119,2
03856KHSV,2021-03-04T12:10:00Z,0.106,N,115,2,117,2
03856KHSV,2021-03-04T12:11:00Z,0.102,N,114,2,119,2
03856KHSV,2021-03-04T12:12:00Z,0.113,N,112,1,116,1
03856KHSV,2021-03-04T12:13:00Z,0.118,N,112,1,120,1
03856KHSV,2021-03-04T12:14:00Z,0.11,N,115,1,105,1
03856KHSV,2021-03-04T12:15:00Z,0.103,N,116,1,138,2
03856KHSV,2021-03-04T12:16:00Z,0.104,N,122,1,137,2
03856KHSV,2021-03-04T12:17:00Z,0.1,N,126,1,141,2
03856KHSV,2021-03-04T12:18:00Z,0.102,N,133,1,142,2
03856KHSV,2021-03-04T12:19:00Z,0.102,N,132,1,137,1
03856KHSV,2021-03-04T12:20:00Z,0.109,N,130,1,139,2
03856KHSV,2021-03-04T12:21:00Z,0.115,N,125,1,109,2
03856KHSV,2021-03-04T12:22:00Z,0.132,N,122,1,118,1
03856KHSV,2021-03-04T12:23:00Z,0.144,N,120,1,100,1
03856KHSV,2021-03-04T12:24:00Z,0.129,N,110,1,102,1
03856KHSV,2021-03-04T12:25:00Z,0.086,N,98,1,81,1
03856KHSV,2021-03-04T12:26:00Z,0.078,N,85,1,89,1
03856KHSV,2021-03-04T12:27:00Z,0.079,N,90,1,98,1
03856KHSV,2021-03-04T12:28:00Z,0.084,N,97,1,96,1
03856KHSV,2021-03-04T12:29:00Z,0.079,N,98,1,98,1
03856KHSV,2021-03-04T12:30:00Z,0.077,N,96,1,95,1
03856KHSV,2021-03-04T12:31:00Z,0.076,N,93,1,94,1
03856KHSV,2021-03-04T12:32:00Z,0.077,N,95,1,99,1
03856KHSV,2021-03-04T12:33:00Z,0.073,N,95,1,92,1
03856KHSV,2021-03-04T12:34:00Z,0.074,N,92,1,90,1
03856KHSV,2021-03-04T12:35:00Z,0.072,N,92,1,92,1
03856KHSV,2021-03-04T12:36:00Z,0.074,N,95,1,104,1
03856KHSV,2021-03-04T12:37:00Z,0.075,N,98,1,102,1
03856KHSV,2021-03-04T12:38:00Z,0.074,N,98,1,96,1
03856KHSV,2021-03-04T12:39:00Z,0.072,N,98,1,95,1
03856KHSV,2021-03-04T12:40:00Z,0.074,N,93,1,82,1
03856KHSV,2021-03-04T12:41:00Z,0.072,N,81,1,81,1
03856KHSV,2021-03-04T12:42:00Z,0.071,N,64,1,45,1
03856KHSV,2021-03-04T12:43:00Z,0.072,N,43,1,27,1
03856KHSV,2021-03-04T12:44:00Z,0.073,N,32,1,33,1
03856KHSV,2021-03-04T12:45:00Z,0.074,N,33,1,35,1
03856KHSV,2021-03-04T12:46:00Z,0.07,N,35,1,37,1
03856KHSV,2021-03-04T12:47:00Z,0.07,N,32,1,29,1
03856KHSV,2021-03-04T12:48:00Z,0.071,N,23,1,21,1
03856KHSV,2021-03-04T12:49:00Z,0.07,N,1,0,314,0
03856KHSV,2021-03-04T12:50:00Z,0.069,N,342,0,349,1
03856KHSV,2021-03-04T12:51:00Z,0.075,N,6,0,26,1
03856KHSV,2021-03-04T12:52:00Z,0.076,N,35,0,41,1
03856KHSV,2021-03-04T12:53:00Z,0.079,N,3,0,314,1
03856KHSV,2021-03-04T12:54:00Z,0.104,N,313,0,349,1
03856KHSV,2021-03-04T12:55:00Z,0.129,N,297,0,303,1
03856KHSV,2021-03-04T12:56:00Z,0.123,N,298,1,308,1
03856KHSV,2021-03-04T12:57:00Z,0.13,N,304,1,36,1
03856KHSV,2021-03-04T12:58:00Z,0.141,N,318,0,301,1
03856KHSV,2021-03-04T12:59:00Z,0.129,N,318,0,313,1
03856KHSV,2021-03-04T13:00:00Z,0.113,N,294,0,295,1
03856KHSV,2021-03-04T13:01:00Z,0.119,N,278,1,276,1
03856KHSV,2021-03-04T13:02:00Z,0.128,N,273,1,278,1
03856KHSV,2021-03-04T13:03:00Z,0.123,N,276,0,269,1
03856KHSV,2021-03-04T13:04:00Z,0.112,N,291,0,295,1
03856KHSV,2021-03-04T13:05:00Z,0.112,N,260,0,194,1
03856KHSV,2021-03-04T13:06:00Z,0.11,N,245,0,238,0
03856KHSV,2021-03-04T13:07:00Z,0.108,N,248,0,234,1
03856KHSV,2021-03-04T13:08:00Z,0.107,N,234,0,264,0
03856KHSV,2021-03-04T13:09:00Z,0.112,N,252,0,317,0
03856KHSV,2021-03-04T13:10:00Z,0.117,N,294,0,11,1
03856KHSV,2021-03-04T13:11:00Z,0.125,N,1,0,36,1
03856KHSV,2021-03-04T13:12:00Z,0.136,N,40,0,44,1
03856KHSV,2021-03-04T13:13:00Z,0.135,N,60,0,55,1
03856KHSV,2021-03-04T13:14:00Z,0.134,N,76,0,86,1
03856KHSV,2021-03-04T13:15:00Z,0.124,N,54,0,27,0
03856KHSV,2021-03-04T13:16:00Z,0.113,N,27,0,19,0
03856KHSV,2021-03-04T13:17:00Z,0.11,N,21,0,27,1
03856KHSV,2021-03-04T13:18:00Z,0.11,N,25,0,27,1
03856KHSV,2021-03-04T13:19:00Z,0.107,N,28,0,29,0
03856KHSV,2021-03-04T13:20:00Z,0.11,N,32,0,38,0
03856KHSV,2021-03-04T13:21:00Z,0.103,N,36,0,34,1
03856KHSV,2021-03-04T13:22:00Z,0.098,N,38,0,34,1
03856KHSV,2021-03-04T13:23:00Z,0.098,N,33,1,26,1
03856KHSV,2021-03-04T13:24:00Z,0.1,N,23,1,17,1
03856KHSV,2021-03-04T13:25:00Z,0.105,N,21,1,23,1
03856KHSV,2021-03-04T13:26:00Z,0.108,N,17,1,10,1
03856KHSV,2021-03-04T13:27:00Z,0.111,N,12,1,8,1
03856KHSV,2021-03-04T13:28:00Z,0.106,N,10,1,11,1
03856KHSV,2021-03-04T13:29:00Z,0.112,N,5,1,2,1
03856KHSV,2021-03-04T13:30:00Z,0.104,N,357,1,352,1
03856KHSV,2021-03-04T13:31:00Z,0.104,N,352,1,343,2
03856KHSV,2021-03-04T13:32:00Z,0.102,N,347,2,346,2
03856KHSV,2021-03-04T13:33:00Z,0.099,N,346,2,344,2
03856KHSV,2021-03-04T13:34:00Z,0.096,N,347,2,344,2
03856KHSV,2021-03-04T13:35:00Z,0.098,N,344,2,341,2
03856KHSV,2021-03-04T13:36:00Z,0.094,N,340,1,336,2
03856KHSV,2021-03-04T13:37:00Z,0.095,N,339,1,338,1
03856KHSV,2021-03-04T13:38:00Z,0.101,N,337,1,335,1
03856KHSV,2021-03-04T13:39:00Z,0.106,N,332,1,328,2
03856KHSV,2021-03-04T13:40:00Z,0.107,N,328,2,325,2
03856KHSV,2021-03-04T13:41:00Z,0.109,N,324,2,321,2
03856KHSV,2021-03-04T13:42:00Z,0.114,N,323,2,325,2
03856KHSV,2021-03-04T13:43:00Z,0.109,N,326,2,326,2
03856KHSV,2021-03-04T13:44:00Z,0.107,N,325,2,325,2
03856KHSV,2021-03-04T13:45:00Z,0.096,N,315,1,318,2
03856KHSV,2021-03-04T13:46:00Z,0.093,N,300,1,302,1
03856KHSV,2021-03-04T13:47:00Z,0.092,N,286,1,285,1
03856KHSV,2021-03-04T13:48:00Z,0.093,N,279,1,287,1
03856KHSV,2021-03-04T13:49:00Z,0.097,N,290,1,314,1
03856KHSV,2021-03-04T13:50:00Z,0.099,N,305,1,314,1
03856KHSV,2021-03-04T13:51:00Z,0.098,N,291,1,300,1
03856KHSV,2021-03-04T13:52:00Z,0.094,N,253,1,229,1
03856KHSV,2021-03-04T13:53:00Z,0.094,N,228,0,199,1
03856KHSV,2021-03-04T13:54:00Z,0.092,N,207,1,160,1
03856KHSV,2021-03-04T13:55:00Z,0.091,N,169,1,166,1
03856KHSV,2021-03-04T13:56:00Z,0.09,N,153,0,150,1
03856KHSV,2021-03-04T13:57:00Z,0.088,N,160,1,164,1
03856KHSV,2021-03-04T13:58:00Z,0.086,N,162,1,152,1
03856KHSV,2021-03-04T13:59:00Z,0.086,N,156,1,156,1
03856KHSV,2021-03-04T14:00:00Z,0.088,N,148,1,131,1
03856KHSV,2021-03-04T14:01:00Z,0.087,N,135,1,127,1
03856KHSV,2021-03-04T14:02:00Z,0.09,N,133,1,146,1
03856KHSV,2021-03-04T14:03:00Z,0.092,N,142,1,141,2
03856KHSV,2021-03-04T14:04:00Z,0.095,N,146,1,150,2
03856KHSV,2021-03-04T14:05:00Z,0.098,D,148,1,154,2
03856KHSV,2021-03-04T14:06:00Z,0.097,D,151,1,154,2
03856KHSV,2021-03-04T14:07:00Z,0.095,D,148,1,148,1
03856KHSV,2021-03-04T14:08:00Z,0.098,D,141,1,141,1
03856KHSV,2021-03-04T14:09:00Z,0.099,D,131,1,123,1
03856KHSV,2021-03-04T14:10:00Z,0.114,D,125,1,121,2
03856KHSV,2021-03-04T14:11:00Z,0.119,D,121,1,127,1
03856KHSV,2021-03-04T14:12:00Z,0.121,D,119,1,114,1
03856KHSV,2021-03-04T14:13:00Z,0.125,D,121,1,126,2
03856KHSV,2021-03-04T14:14:00Z,0.134,D,125,1,126,1
03856KHSV,2021-03-04T14:15:00Z,0.173,D,129,1,128,1
03856KHSV,2021-03-04T14:16:00Z,0.182,D,131,1,137,1
03856KHSV,2021-03-04T14:17:00Z,0.158,D,134,1,140,1
03856KHSV,2021-03-04T14:18:00Z,0.169,D,145,1,156,1
03856KHSV,2021-03-04T14:19:00Z,0.129,D,154,1,158,1
03856KHSV,2021-03-04T14:20:00Z,0.094,D,160,1,168,1
03856KHSV,2021-03-04T14:21:00Z,0.073,D,167,1,169,1
03856KHSV,2021-03-04T14:22:00Z,0.067,D,168,1,163,1
03856KHSV,2021-03-04T14:23:00Z,0.069,D,166,1,156,1
03856KHSV,2021-03-04T14:24:00Z,0.073,D,160,1,153,1
03856KHSV,2021-03-04T14:25:00Z,0.072,D,155,1,143,1
03856KHSV,2021-03-04T14:26:00Z,0.098,D,145,1,139,1
03856KHSV,2021-03-04T14:27:00Z,0.082,D,144,1,155,1
03856KHSV,2021-03-04T14:28:00Z,0.08,D,157,1,164,1
03856KHSV,2021-03-04T14:29:00Z,0.081,D,157,1,153,1
03856KHSV,2021-03-04T14:30:00Z,0.086,D,155,1,158,1
03856KHSV,2021-03-04T14:31:00Z,0.093,D,164,1,172,2
03856KHSV,2021-03-04T14:32:00Z,0.093,D,170,1,173,2
03856KHSV,2021-03-04T14:33:00Z,0.083,D,172,2,170,2
03856KHSV,2021-03-04T14:34:00Z,0.089,D,170,2,168,2
03856KHSV,2021-03-04T14:35:00Z,0.098,D,168,2,166,2
03856KHSV,2021-03-04T14:36:00Z,0.097,D,169,2,169,2
03856KHSV,2021-03-04T14:37:00Z,0.099,D,175,2,178,2
03856KHSV,2021-03-04T14:38:00Z,0.093,D,181,2,187,2
03856KHSV,2021-03-04T14:39:00Z,0.091,D,184,1,186,2
03856KHSV,2021-03-04T14:40:00Z,0.093,D,187,2,191,2
03856KHSV,2021-03-04T14:41:00Z,0.095,D,190,2,191,2
03856KHSV,2021-03-04T14:42:00Z,0.095,D,190,1,191,2
03856KHSV,2021-03-04T14:43:00Z,0.097,D,192,1,194,1
03856KHSV,2021-03-04T14:44:00Z,0.096,D,200,1,204,2
03856KHSV,2021-03-04T14:45:00Z,0.1,D,203,1,203,2
03856KHSV,2021-03-04T14:46:00Z,0.098,D,201,1,205,1
03856KHSV,2021-03-04T14:47:00Z,0.102,D,210,1,217,1
03856KHSV,2021-03-04T14:48:00Z,0.101,D,228,1,228,1
03856KHSV,2021-03-04T14:49:00Z,0.1,D,243,1,249,1
03856KHSV,2021-03-04T14:50:00Z,0.111,D,244,1,248,1
03856KHSV,2021-03-04T14:51:00Z,0.127,D,238,1,237,1
03856KHSV,2021-03-04T14:52:00Z,0.134,D,237,1,235,1
03856KHSV,2021-03-04T14:53:00Z,0.124,D,236,1,236,1
03856KHSV,2021-03-04T14:54:00Z,0.115,D,232,1,229,1
03856KHSV,2021-03-04T14:55:00Z,0.109,D,233,1,235,1
03856KHSV,2021-03-04T14:56:00Z,0.108,D,240,1,235,2
03856KHSV,2021-03-04T14:57:00Z,0.122,D,241,1,238,2
03856KHSV,2021-03-04T14:58:00Z,0.139,D,239,1,248,2
03856KHSV,2021-03-04T14:59:00Z,0.161,D,246,2,257,2
03856KHSV,2021-03-04T15:00:00Z,0.171,D,243,2,243,2
03856KHSV,2021-03-04T15:01:00Z,0.137,D,239,2,244,2
03856KHSV,2021-03-04T15:02:00Z,0.134,D,240,2,231,2
03856KHSV,2021-03-04T15:03:00Z,0.159,D,232,2,225,2
03856KHSV,2021-03-04T15:04:00Z,0.169,D,226,2,231,2
03856KHSV,2021-03-04T15:05:00Z,0.164,D,227,2,226,2
03856KHSV,2021-03-04T15:06:00Z,0.151,D,228,2,228,2
03856KHSV,2021-03-04T15:07:00Z,0.134,D,230,2,227,2
03856KHSV,2021-03-04T15:08:00Z,0.114,D,235,2,240,2
03856KHSV,2021-03-04T15:09:00Z,0.115,D,235,2,231,2
03856KHSV,2021-03-04T15:10:00Z,0.132,D,235,2,251,2
03856KHSV,2021-03-04T15:11:00Z,0.145,D,239,2,243,2
03856KHSV,2021-03-04T15:12:00Z,0.128,D,243,1,239,2
03856KHSV,2021-03-04T15:13:00Z,0.126,D,244,1,240,2
03856KHSV,2021-03-04T15:14:00Z,0.121,D,244,1,247,2
03856KHSV,2021-03-04T15:15:00Z,0.099,D,245,1,238,1
03856KHSV,2021-03-04T15:16:00Z,0.101,D,254,1,243,2
03856KHSV,2021-03-04T15:17:00Z,0.094,D,259,1,227,1
03856KHSV,2021-03-04T15:18:00Z,0.1,D,257,1,246,1
03856KHSV,2021-03-04T15:19:00Z,0.107,D,251,1,227,1
03856KHSV,2021-03-04T15:20:00Z,0.112,D,233,1,219,1
03856KHSV,2021-03-04T15:21:00Z,0.121,D,240,1,262,1
03856KHSV,2021-03-04T15:22:00Z,0.147,D,245,1,246,1
03856KHSV,2021-03-04T15:23:00Z,0.142,D,235,1,247,1
03856KHSV,2021-03-04T15:24:00Z,0.144,D,251,1,275,1
03856KHSV,2021-03-04T15:25:00Z,0.145,D,283,1,281,1
03856KHSV,2021-03-04T15:26:00Z,0.13,D,271,1,222,1
03856KHSV,2021-03-04T15:27:00Z,0.119,D,202,1,142,1
03856KHSV,2021-03-04T15:28:00Z,0.123,D,168,1,161,1
03856KHSV,2021-03-04T15:29:00Z,0.117,D,168,0,169,1
03856KHSV,2021-03-04T15:30:00Z,0.103,D,154,0,168,1
03856KHSV,2021-03-04T15:31:00Z,0.101,D,70,0,117,1
03856KHSV,2021-03-04T15:32:00Z,0.1,D,29,1,35,1
03856KHSV,2021-03-04T15:33:00Z,0.104,D,26,1,35,1
03856KHSV,2021-03-04T15:34:00Z,0.105,D,32,1,20,2
03856KHSV,2021-03-04T15:35:00Z,0.094,D,37,1,55,1
03856KHSV,2021-03-04T15:36:00Z,0.099,D,46,1,69,1
03856KHSV,2021-03-04T15:37:00Z,0.091,D,66,1,71,1
03856KHSV,2021-03-04T15:38:00Z,0.085,D,49,1,50,1
03856KHSV,2021-03-04T15:39:00Z,0.08,D,58,1,108,1
03856KHSV,2021-03-04T15:40:00Z,0.084,D,49,1,342,1
03856KHSV,2021-03-04T15:41:00Z,0.084,D,262,0,123,1
03856KHSV,2021-03-04T15:42:00Z,0.08,D,226,0,284,1
03856KHSV,2021-03-04T15:43:00Z,0.077,D,12,0,339,1
03856KHSV,2021-03-04T15:44:00Z,0.085,D,353,1,335,1
03856KHSV,2021-03-04T15:45:00Z,0.078,D,356,1,13,1
03856KHSV,2021-03-04T15:46:00Z,0.076,D,18,1,353,1
03856KHSV,2021-03-04T15:47:00Z,0.077,D,12,1,330,1
03856KHSV,2021-03-04T15:48:00Z,0.074,D,342,1,328,1
03856KHSV,2021-03-04T15:49:00Z,0.073,D,337,1,352,2
03856KHSV,2021-03-04T15:50:00Z,0.074,D,338,1,340,1
03856KHSV,2021-03-04T15:51:00Z,0.072,D,329,1,316,2
03856KHSV,2021-03-04T15:52:00Z,0.072,D,311,1,303,2
03856KHSV,2021-03-04T15:53:00Z,0.068,D,298,1,293,2
03856KHSV,2021-03-04T15:54:00Z,0.072,D,298,1,312,2
03856KHSV,2021-03-04T15:55:00Z,0.067,D,316,1,335,1
03856KHSV,2021-03-04T15:56:00Z,0.072,D,356,1,25,1
03856KHSV,2021-03-04T15:57:00Z,0.073,D,4,1,177,1
03856KHSV,2021-03-04T15:58:00Z,0.074,D,323,0,214,1
03856KHSV,2021-03-04T15:59:00Z,0.075,D,272,1,290,1
03856KHSV,2021-03-04T16:00:00Z,0.073,D,290,1,323,2
03856KHSV,2021-03-04T16:01:00Z,0.07,D,295,1,275,2
03856KHSV,2021-03-04T16:02:00Z,0.069,D,293,1,271,1
03856KHSV,2021-03-04T16:03:00Z,0.069,D,272,1,232,2
03856KHSV,2021-03-04T16:04:00Z,0.069,D,255,1,274,2
03856KHSV,2021-03-04T16:05:00Z,0.072,D,273,1,280,1
03856KHSV,2021-03-04T16:06:00Z,0.072,D,267,1,239,1
03856KHSV,2021-03-04T16:07:00Z,0.064,D,253,1,255,1
03856KHSV,2021-03-04T16:08:00Z,0.067,D,260,1,271,2
03856KHSV,2021-03-04T16:09:00Z,0.064,D,262,1,256,2
03856KHSV,2021-03-04T16:10:00Z,0.067,D,250,1,245,2
03856KHSV,2021-03-04T16:11:00Z,0.066,D,256,1,264,2
03856KHSV,2021-03-04T16:12:00Z,0.066,D,269,1,282,2
03856KHSV,2021-03-04T16:13:00Z,0.066,D,275,1,287,2
03856KHSV,2021-03-04T16:14:00Z,0.061,D,279,1,308,2
03856KHSV,2021-03-04T16:15:00Z,0.063,D,274,1,286,3
03856KHSV,2021-03-04T16:16:00Z,0.064,D,261,1,270,2
03856KHSV,2021-03-04T16:17:00Z,0.068,D,253,2,253,3
03856KHSV,2021-03-04T16:18:00Z,0.067,D,255,2,247,2
03856KHSV,2021-03-04T16:19:00Z,0.063,D,263,2,281,2
03856KHSV,2021-03-04T16:20:00Z,0.064,D,269,1,287,2
03856KHSV,2021-03-04T16:21:00Z,0.067,D,258,1,249,2
03856KHSV,2021-03-04T16:22:00Z,0.067,D,245,2,222,2
03856KHSV,2021-03-04T16:23:00Z,0.066,D,243,2,233,3
03856KHSV,2021-03-04T16:24:00Z,0.062,D,237,2,235,2
03856KHSV,2021-03-04T16:25:00Z,0.059,D,244,2,229,2
03856KHSV,2021-03-04T16:26:00Z,0.058,D,248,1,254,2
03856KHSV,2021-03-04T16:27:00Z,0.056,D,246,1,220,2
03856KHSV,2021-03-04T16:28:00Z,0.057,D,239,2,216,3
03856KHSV,2021-03-04T16:29:00Z,0.056,D,223,2,228,3
03856KHSV,2021-03-04T16:30:00Z,0.058,D,220,2,226,3
03856KHSV,2021-03-04T16:31:00Z,0.056,D,238,2,274,3
03856KHSV,2021-03-04T16:32:00Z,0.055,D,251,2,240,3
03856KHSV,2021-03-04T16:33:00Z,0.054,D,244,2,257,2
03856KHSV,2021-03-04T16:34:00Z,0.053,D,242,1,286,2
03856KHSV,2021-03-04T16:35:00Z,0.058,D,255,1,289,3
03856KHSV,2021-03-04T16:36:00Z,0.057,D,263,2,252,3
03856KHSV,2021-03-04T16:37:00Z,0.057,D,254,2,246,2
03856KHSV,2021-03-04T16:38:00Z,0.06,D,238,2,226,2
03856KHSV,2021-03-04T16:39:00Z,0.058,D,242,2,216,3
03856KHSV,2021-03-04T16:40:00Z,0.055,D,255,2,267,2
03856KHSV,2021-03-04T16:41:00Z,0.058,D,260,1,257,3
03856KHSV,2021-03-04T16:42:00Z,0.061,D,258,2,248,3
03856KHSV,2021-03-04T16:43:00Z,0.056,D,247,2,246,3
03856KHSV,2021-03-04T16:44:00Z,0.055,D,245,2,226,2
03856KHSV,2021-03-04T16:45:00Z,0.059,D,249,2,245,3
03856KHSV,2021-03-04T16:46:00Z,0.053,D,253,2,237,3
03856KHSV,2021-03-04T16:47:00Z,0.057,D,240,2,223,3
03856KHSV,2021-03-04T16:48:00Z,0.054,D,242,2,255,2
03856KHSV,2021-03-04T16:49:00Z,0.06,D,254,2,252,3
03856KHSV,2021-03-04T16:50:00Z,0.06,D,258,2,254,2
03856KHSV,2021-03-04T16:51:00Z,0.058,D,250,2,255,3
03856KHSV,2021-03-04T16:52:00Z,0.059,D,229,2,214,3
03856KHSV,2021-03-04T16:53:00Z,0.059,D,212,2,187,3
03856KHSV,2021-03-04T16:54:00Z,0.056,D,214,2,220,2
