station,time,2min avg wind dir (deg),2min avg wind speed (kts),5sec avg wind dir (deg),5sec avg wind speed (kts),Precipitation,Amount (1/100 inch),Pressure 1 (inches Hg),Pressure 2 (inches Hg),Pressure 3 (inches Hg),Dry bulb temp,Dew point temp
03131KMYF,2021-01-22T20:24:00Z,216,11,220,14,NP,.00,29.505,29.505,29.505,60,52
03131KMYF,2021-01-22T20:25:00Z,216,12,217,15,?2,.00,29.504,29.505,29.505,60,52
03131KMYF,2021-01-22T20:26:00Z,217,12,222,14,?2,.00,29.504,29.504,29.504,60,52
03131KMYF,2021-01-22T20:27:00Z,222,11,216,14,NP,.00,29.504,29.504,29.504,60,52
03131KMYF,2021-01-22T20:28:00Z,224,11,233,13,NP,.00,29.503,29.504,29.504,60,52
03131KMYF,2021-01-22T20:29:00Z,223,9,227,10,?2,.00,29.503,29.504,29.504,60,52
03131KMYF,2021-01-22T20:30:00Z,228,9,224,11,?3,.00,29.502,29.503,29.503,60,52
03131KMYF,2021-01-22T20:31:00Z,228,9,224,11,P,.00,29.502,29.502,29.502,60,52
03131KMYF,2021-01-22T20:32:00Z,208,9,194,11,?2,.00,29.502,29.502,29.502,60,53
03131KMYF,2021-01-22T20:33:00Z,190,10,188,14,M,.00,29.501,29.501,29.501,60,53
03131KMYF,2021-01-22T20:34:00Z,198,9,215,11,?2,.00,29.5,29.5,29.5,60,52
03131KMYF,2021-01-22T20:35:00Z,222,8,235,9,?2,.00,29.499,29.5,29.5,60,52
03131KMYF,2021-01-22T20:36:00Z,229,7,229,8,P,.00,29.499,29.499,29.499,60,52
03131KMYF,2021-01-22T20:37:00Z,228,8,227,12,?3,.00,29.498,29.498,29.498,60,53
03131KMYF,2021-01-22T20:38:00Z,233,9,235,11,?3,.00,29.497,29.497,29.497,59,52
03131KMYF,2021-01-22T20:39:00Z,240,9,245,12,?2,.00,29.496,29.497,29.497,59,52
03131KMYF,2021-01-22T20:40:00Z,246,8,241,8,?2,.00,29.496,29.496,29.496,59,52
03131KMYF,2021-01-22T20:41:00Z,240,7,251,10,P,.00,29.495,29.496,29.496,59,53
03131KMYF,2021-01-22T20:42:00Z,241,9,248,13,?3,.00,29.494,29.495,29.495,59,53
03131KMYF,2021-01-22T20:43:00Z,251,10,259,12,P,.00,29.494,29.495,29.495,59,53
03131KMYF,2021-01-22T20:44:00Z,250,9,261,9,R-,.00,29.493,29.493,29.493,59,53
03131KMYF,2021-01-22T20:45:00Z,248,8,261,10,R-,.00,29.492,29.492,29.493,59,53
03131KMYF,2021-01-22T20:46:00Z,240,7,252,10,P,.00,29.491,29.491,29.491,59,53
03131KMYF,2021-01-22T20:47:00Z,231,8,227,10,?2,.00,29.491,29.491,29.491,59,54
03131KMYF,2021-01-22T20:48:00Z,224,7,213,8,?3,.00,29.491,29.491,29.492,59,53
03131KMYF,2021-01-22T20:49:00Z,223,6,242,9,?1,.00,29.49,29.491,29.491,59,53
03131KMYF,2021-01-22T20:50:00Z,233,7,238,10,NP,.00,29.49,29.49,29.49,59,53
03131KMYF,2021-01-22T20:51:00Z,239,8,251,9,NP,.00,29.489,29.489,29.49,59,53
03131KMYF,2021-01-22T20:52:00Z,235,7,219,9,NP,.00,29.489,29.489,29.489,59,53
03131KMYF,2021-01-22T20:53:00Z,237,8,237,11,NP,.00,29.488,29.488,29.489,59,53
03131KMYF,2021-01-22T20:54:00Z,238,8,248,9,NP,.00,29.487,29.487,29.488,59,53
03131KMYF,2021-01-22T20:55:00Z,229,8,219,13,NP,.00,29.487,29.488,29.488,59,53
03131KMYF,2021-01-22T20:56:00Z,230,10,232,14,NP,.00,29.487,29.487,29.487,59,53
03131KMYF,2021-01-22T20:57:00Z,236,10,236,11,NP,.00,29.486,29.486,29.487,59,53
03131KMYF,2021-01-22T20:58:00Z,242,9,252,12,NP,.00,29.486,29.486,29.487,59,53
03131KMYF,2021-01-22T20:59:00Z,246,9,251,12,NP,.00,29.485,29.485,29.486,59,53
03131KMYF,2021-01-22T21:00:00Z,245,10,238,12,NP,.00,29.485,29.485,29.485,59,52
03131KMYF,2021-01-22T21:01:00Z,247,9,257,12,NP,.00,29.484,29.484,29.485,60,53
03131KMYF,2021-01-22T21:02:00Z,251,9,261,12,NP,.00,29.484,29.484,29.484,60,53
03131KMYF,2021-01-22T21:03:00Z,249,10,244,13,NP,.00,29.485,29.485,29.485,60,53
03131KMYF,2021-01-22T21:04:00Z,251,10,252,12,NP,.00,29.485,29.485,29.485,60,52
03131KMYF,2021-01-22T21:05:00Z,250,9,253,9,NP,.00,29.485,29.486,29.486,59,52
03131KMYF,2021-01-22T21:06:00Z,243,8,237,10,NP,.00,29.485,29.486,29.486,59,52
03131KMYF,2021-01-22T21:07:00Z,245,8,259,11,NP,.00,29.485,29.485,29.485,60,52
03131KMYF,2021-01-22T21:08:00Z,253,8,259,10,NP,.00,29.484,29.485,29.485,60,52
03131KMYF,2021-01-22T21:09:00Z,251,8,246,9,NP,.00,29.485,29.485,29.485,59,52
03131KMYF,2021-01-22T21:10:00Z,245,9,242,13,NP,.00,29.484,29.484,29.484,60,52
03131KMYF,2021-01-22T21:11:00Z,237,10,234,11,NP,.00,29.484,29.484,29.484,60,52
03131KMYF,2021-01-22T21:12:00Z,234,9,250,11,NP,.00,29.483,29.483,29.483,60,52
03131KMYF,2021-01-22T21:13:00Z,245,9,248,13,NP,.00,29.482,29.483,29.483,60,52
03131KMYF,2021-01-22T21:14:00Z,247,10,247,13,NP,.00,29.482,29.482,29.482,60,52
03131KMYF,2021-01-22T21:15:00Z,241,9,248,10,NP,.00,29.481,29.481,29.481,59,52
03131KMYF,2021-01-22T21:16:00Z,244,8,220,11,NP,.00,29.48,29.481,29.481,60,52
03131KMYF,2021-01-22T21:17:00Z,239,9,225,11,NP,.00,29.48,29.481,29.481,59,52
03131KMYF,2021-01-22T21:18:00Z,232,9,234,11,NP,.00,29.48,29.481,29.481,59,52
03131KMYF,2021-01-22T21:19:00Z,233,10,232,13,NP,.00,29.48,29.481,29.481,59,52
03131KMYF,2021-01-22T21:20:00Z,242,11,247,14,NP,.00,29.48,29.48,29.48,59,52
03131KMYF,2021-01-22T21:21:00Z,245,11,246,12,NP,.00,29.479,29.479,29.48,59,52
03131KMYF,2021-01-22T21:22:00Z,236,10,227,14,NP,.00,29.479,29.479,29.479,59,52
03131KMYF,2021-01-22T21:23:00Z,233,11,237,13,NP,.00,29.478,29.479,29.479,59,52
03131KMYF,2021-01-22T21:24:00Z,241,11,247,13,NP,.00,29.477,29.478,29.478,59,51
03131KMYF,2021-01-22T21:25:00Z,234,10,218,12,NP,.00,29.478,29.478,29.479,59,51
03131KMYF,2021-01-22T21:26:00Z,220,9,218,11,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:27:00Z,225,8,220,9,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:28:00Z,229,7,220,9,NP,.00,29.477,29.478,29.478,60,52
03131KMYF,2021-01-22T21:29:00Z,230,7,239,8,NP,.00,29.477,29.477,29.478,60,52
03131KMYF,2021-01-22T21:30:00Z,229,7,241,11,NP,.00,29.476,29.477,29.477,60,52
03131KMYF,2021-01-22T21:31:00Z,233,9,236,13,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:32:00Z,242,10,245,11,NP,.00,29.477,29.478,29.478,59,51
03131KMYF,2021-01-22T21:33:00Z,244,8,249,8,NP,.00,29.478,29.478,29.478,59,51
03131KMYF,2021-01-22T21:34:00Z,244,7,249,9,NP,.00,29.478,29.479,29.479,60,52
03131KMYF,2021-01-22T21:35:00Z,238,8,228,12,NP,.00,29.479,29.479,29.479,59,51
03131KMYF,2021-01-22T21:36:00Z,233,9,233,10,NP,.00,29.479,29.48,29.48,59,51
03131KMYF,2021-01-22T21:37:00Z,239,9,250,12,NP,.00,29.48,29.48,29.48,59,52
03131KMYF,2021-01-22T21:38:00Z,246,9,249,12,NP,.00,29.479,29.479,29.48,60,52
03131KMYF,2021-01-22T21:39:00Z,251,9,248,10,NP,.00,29.478,29.478,29.478,60,52
03131KMYF,2021-01-22T21:40:00Z,253,9,254,11,NP,.00,29.477,29.477,29.477,60,51
03131KMYF,2021-01-22T21:41:00Z,250,8,242,10,NP,.00,29.477,29.477,29.477,60,51
03131KMYF,2021-01-22T21:42:00Z,241,8,241,10,NP,.00,29.477,29.477,29.477,60,51
03131KMYF,2021-01-22T21:43:00Z,230,8,216,10,NP,.00,29.477,29.477,29.477,60,51
03131KMYF,2021-01-22T21:44:00Z,230,8,236,11,NP,.00,29.476,29.476,29.476,59,51
03131KMYF,2021-01-22T21:45:00Z,243,8,259,9,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:46:00Z,258,8,253,10,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:47:00Z,254,9,252,12,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:48:00Z,246,9,241,11,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:49:00Z,236,8,232,10,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:50:00Z,220,9,221,11,NP,.00,29.477,29.477,29.478,59,51
03131KMYF,2021-01-22T21:51:00Z,218,9,220,10,NP,.00,29.477,29.477,29.477,59,51
03131KMYF,2021-01-22T21:52:00Z,227,8,229,10,NP,.00,29.476,29.476,29.476,59,51
03131KMYF,2021-01-22T21:53:00Z,228,7,221,8,NP,.00,29.475,29.475,29.475,59,51
03131KMYF,2021-01-22T21:54:00Z,221,7,219,8,NP,.00,29.474,29.474,29.475,59,51
03131KMYF,2021-01-22T21:55:00Z,237,7,255,9,NP,.00,29.473,29.474,29.474,59,51
03131KMYF,2021-01-22T21:56:00Z,243,8,241,10,NP,.00,29.473,29.473,29.473,59,51
03131KMYF,2021-01-22T21:57:00Z,235,9,240,11,NP,.00,29.472,29.473,29.473,59,51
03131KMYF,2021-01-22T21:58:00Z,242,9,250,12,NP,.00,29.472,29.472,29.472,59,51
03131KMYF,2021-01-22T21:59:00Z,241,9,239,12,NP,.00,29.472,29.472,29.472,59,51
03131KMYF,2021-01-22T22:00:00Z,229,9,222,11,NP,.00,29.471,29.471,29.472,59,50
03131KMYF,2021-01-22T22:01:00Z,224,9,226,10,NP,.00,29.47,29.471,29.471,59,50
03131KMYF,2021-01-22T22:02:00Z,224,9,220,11,NP,.00,29.47,29.471,29.471,59,50
03131KMYF,2021-01-22T22:03:00Z,229,9,234,11,NP,.00,29.469,29.47,29.47,59,50
03131KMYF,2021-01-22T22:04:00Z,238,10,235,12,NP,.00,29.469,29.47,29.47,59,50
03131KMYF,2021-01-22T22:05:00Z,240,10,232,11,NP,.00,29.469,29.47,29.47,59,50
03131KMYF,2021-01-22T22:06:00Z,239,10,246,11,NP,.00,29.468,29.469,29.469,59,50
03131KMYF,2021-01-22T22:07:00Z,242,9,245,10,NP,.00,29.468,29.469,29.469,59,50
03131KMYF,2021-01-22T22:08:00Z,246,8,248,8,NP,.00,29.468,29.468,29.468,59,50
03131KMYF,2021-01-22T22:09:00Z,247,7,242,8,NP,.00,29.468,29.468,29.468,59,50
03131KMYF,2021-01-22T22:10:00Z,249,7,256,10,NP,.00,29.468,29.468,29.468,60,50
03131KMYF,2021-01-22T22:11:00Z,251,8,248,10,NP,.00,29.467,29.467,29.468,59,50
03131KMYF,2021-01-22T22:12:00Z,249,8,245,10,NP,.00,29.467,29.467,29.467,59,50
03131KMYF,2021-01-22T22:13:00Z,247,9,241,11,NP,.00,29.467,29.467,29.468,59,50
03131KMYF,2021-01-22T22:14:00Z,244,9,239,12,NP,.00,29.468,29.468,29.468,59,50
03131KMYF,2021-01-22T22:15:00Z,240,9,239,11,NP,.00,29.467,29.468,29.468,59,50
03131KMYF,2021-01-22T22:16:00Z,239,9,250,10,NP,.00,29.468,29.468,29.468,59,50
03131KMYF,2021-01-22T22:17:00Z,246,9,249,10,NP,.00,29.467,29.467,29.467,59,50
03131KMYF,2021-01-22T22:18:00Z,245,8,238,10,NP,.00,29.467,29.468,29.468,59,50
03131KMYF,2021-01-22T22:19:00Z,239,8,232,9,NP,.00,29.467,29.467,29.467,59,50
03131KMYF,2021-01-22T22:20:00Z,238,8,239,10,NP,.00,29.466,29.466,29.467,59,50
03131KMYF,2021-01-22T22:21:00Z,238,8,231,11,NP,.00,29.466,29.466,29.467,59,50
03131KMYF,2021-01-22T22:22:00Z,234,9,225,11,NP,.00,29.466,29.466,29.466,59,50
03131KMYF,2021-01-22T22:23:00Z,235,8,226,11,NP,.00,29.466,29.466,29.467,59,50
03131KMYF,2021-01-22T22:24:00Z,234,8,218,11,NP,.00,29.467,29.467,29.467,59,50
03131KMYF,2021-01-22T22:25:00Z,220,9,215,11,NP,.00,29.467,29.468,29.468,59,50
03131KMYF,2021-01-22T22:26:00Z,212,9,211,10,NP,.00,29.468,29.469,29.469,59,50
03131KMYF,2021-01-22T22:27:00Z,213,9,219,13,NP,.00,29.469,29.469,29.469,59,50
03131KMYF,2021-01-22T22:28:00Z,223,9,221,9,NP,.00,29.468,29.469,29.469,59,50
03131KMYF,2021-01-22T22:29:00Z,238,8,234,10,NP,.00,29.468,29.469,29.469,59,50
03131KMYF,2021-01-22T22:30:00Z,245,8,245,9,NP,.00,29.468,29.468,29.468,59,50
03131KMYF,2021-01-22T22:31:00Z,243,9,237,13,NP,.00,29.468,29.468,29.468,59,50
03131KMYF,2021-01-22T22:32:00Z,230,9,231,9,NP,.00,29.468,29.468,29.469,59,50
03131KMYF,2021-01-22T22:33:00Z,219,8,220,9,NP,.00,29.469,29.469,29.469,59,50
03131KMYF,2021-01-22T22:34:00Z,222,8,222,10,NP,.00,29.469,29.47,29.47,59,50
03131KMYF,2021-01-22T22:35:00Z,227,9,231,12,NP,.00,29.469,29.47,29.47,59,50
03131KMYF,2021-01-22T22:36:00Z,237,10,255,12,NP,.00,29.47,29.47,29.47,59,50
03131KMYF,2021-01-22T22:37:00Z,239,9,247,10,NP,.00,29.469,29.47,29.47,59,50
03131KMYF,2021-01-22T22:38:00Z,238,9,242,13,NP,.00,29.469,29.47,29.47,59,50
03131KMYF,2021-01-22T22:39:00Z,238,10,227,13,NP,.00,29.47,29.471,29.471,59,50
03131KMYF,2021-01-22T22:40:00Z,229,10,225,13,NP,.00,29.471,29.471,29.472,59,50
03131KMYF,2021-01-22T22:41:00Z,224,9,220,10,NP,.00,29.472,29.472,29.473,59,50
03131KMYF,2021-01-22T22:42:00Z,227,8,236,10,NP,.00,29.474,29.474,29.474,59,50
03131KMYF,2021-01-22T22:43:00Z,236,8,236,10,NP,.00,29.473,29.474,29.474,59,50
03131KMYF,2021-01-22T22:44:00Z,241,9,244,12,NP,.00,29.473,29.474,29.474,59,50
03131KMYF,2021-01-22T22:45:00Z,235,10,238,11,NP,.00,29.473,29.474,29.474,58,50
03131KMYF,2021-01-22T22:46:00Z,234,10,241,11,NP,.00,29.473,29.473,29.473,58,50
03131KMYF,2021-01-22T22:47:00Z,245,9,252,10,NP,.00,29.473,29.473,29.473,58,50
03131KMYF,2021-01-22T22:48:00Z,253,10,255,13,NP,.00,29.472,29.473,29.473,58,50
03131KMYF,2021-01-22T22:49:00Z,251,10,259,12,NP,.00,29.471,29.471,29.472,58,50
03131KMYF,2021-01-22T22:50:00Z,252,10,255,12,NP,.00,29.471,29.471,29.472,58,50
03131KMYF,2021-01-22T22:51:00Z,249,9,252,12,NP,.00,29.473,29.473,29.473,58,50
03131KMYF,2021-01-22T22:52:00Z,241,8,251,10,NP,.00,29.472,29.473,29.473,58,50
03131KMYF,2021-01-22T22:53:00Z,241,10,245,13,NP,.00,29.473,29.473,29.473,58,50
03131KMYF,2021-01-22T22:54:00Z,242,10,248,11,NP,.00,29.473,29.473,29.473,58,50
03131KMYF,2021-01-22T22:55:00Z,245,9,246,11,NP,.00,29.472,29.472,29.473,58,50
03131KMYF,2021-01-22T22:56:00Z,249,10,248,14,NP,.00,29.472,29.473,29.473,58,50
03131KMYF,2021-01-22T22:57:00Z,252,11,260,14,NP,.00,29.472,29.472,29.472,58,50
03131KMYF,2021-01-22T22:58:00Z,255,10,264,12,NP,.00,29.471,29.472,29.472,58,50
03131KMYF,2021-01-22T22:59:00Z,253,9,229,11,NP,.00,29.471,29.471,29.472,58,50
03131KMYF,2021-01-22T23:00:00Z,246,8,237,10,NP,.00,29.471,29.471,29.471,58,50
03131KMYF,2021-01-22T23:01:00Z,234,8,228,10,NP,.00,29.471,29.471,29.471,58,50
03131KMYF,2021-01-22T23:02:00Z,224,8,226,10,NP,.00,29.471,29.471,29.471,58,50
03131KMYF,2021-01-22T23:03:00Z,221,8,215,10,NP,.00,29.471,29.471,29.471,58,50
03131KMYF,2021-01-22T23:04:00Z,219,8,215,11,NP,.00,29.471,29.472,29.472,58,50
03131KMYF,2021-01-22T23:05:00Z,219,8,215,9,NP,.00,29.471,29.471,29.471,58,50
03131KMYF,2021-01-22T23:06:00Z,228,7,222,9,NP,.00,29.472,29.472,29.472,58,50
03131KMYF,2021-01-22T23:07:00Z,235,7,242,9,NP,.00,29.472,29.473,29.473,58,50
03131KMYF,2021-01-22T23:08:00Z,230,7,226,10,NP,.00,29.472,29.472,29.473,58,50
03131KMYF,2021-01-22T23:09:00Z,225,8,218,9,NP,.00,29.472,29.472,29.472,58,50
03131KMYF,2021-01-22T23:10:00Z,223,8,221,10,NP,.00,29.472,29.473,29.473,58,50
03131KMYF,2021-01-22T23:11:00Z,227,8,245,10,NP,.00,29.473,29.473,29.473,58,50
03131KMYF,2021-01-22T23:12:00Z,244,9,253,12,NP,.00,29.473,29.473,29.474,58,50
03131KMYF,2021-01-22T23:13:00Z,252,10,247,12,NP,.00,29.473,29.473,29.474,58,50
03131KMYF,2021-01-22T23:14:00Z,248,9,234,11,NP,.00,29.473,29.473,29.473,58,50
03131KMYF,2021-01-22T23:15:00Z,249,8,258,11,NP,.00,29.473,29.474,29.474,58,50
03131KMYF,2021-01-22T23:16:00Z,251,9,252,13,NP,.00,29.473,29.474,29.474,58,50
03131KMYF,2021-01-22T23:17:00Z,250,10,255,11,NP,.00,29.474,29.474,29.474,58,50
03131KMYF,2021-01-22T23:18:00Z,248,10,249,12,NP,.00,29.474,29.475,29.475,58,50
03131KMYF,2021-01-22T23:19:00Z,247,10,252,12,NP,.00,29.474,29.475,29.475,58,50
03131KMYF,2021-01-22T23:20:00Z,253,9,256,11,NP,.00,29.475,29.476,29.476,58,50
03131KMYF,2021-01-22T23:21:00Z,260,8,257,10,NP,.00,29.475,29.475,29.475,58,50
03131KMYF,2021-01-22T23:22:00Z,263,9,261,10,NP,.00,29.474,29.475,29.475,58,50
03131KMYF,2021-01-22T23:23:00Z,261,9,256,10,NP,.00,29.475,29.475,29.475,58,50
03131KMYF,2021-01-22T23:24:00Z,255,8,257,10,NP,.00,29.474,29.475,29.475,58,50
03131KMYF,2021-01-22T23:25:00Z,252,8,248,9,NP,.00,29.475,29.475,29.476,58,50
03131KMYF,2021-01-22T23:26:00Z,247,8,236,11,NP,.00,29.476,29.476,29.476,58,50
03131KMYF,2021-01-22T23:27:00Z,241,9,246,10,NP,.00,29.476,29.477,29.477,57,50
03131KMYF,2021-01-22T23:28:00Z,240,9,239,9,NP,.00,29.476,29.476,29.477,58,50
03131KMYF,2021-01-22T23:29:00Z,241,7,238,9,NP,.00,29.477,29.477,29.477,58,50
03131KMYF,2021-01-22T23:30:00Z,243,7,233,10,NP,.00,29.476,29.477,29.477,58,50
03131KMYF,2021-01-22T23:31:00Z,240,8,250,9,NP,.00,29.476,29.476,29.476,58,50
03131KMYF,2021-01-22T23:32:00Z,251,8,257,9,NP,.00,29.476,29.476,29.476,58,50
03131KMYF,2021-01-22T23:33:00Z,268,8,285,10,NP,.00,29.476,29.476,29.476,58,50
03131KMYF,2021-01-22T23:34:00Z,269,9,265,13,NP,.00,29.476,29.476,29.476,57,49
03131KMYF,2021-01-22T23:35:00Z,255,9,239,11,NP,.00,29.475,29.476,29.476,57,49
03131KMYF,2021-01-22T23:36:00Z,244,9,248,11,NP,.00,29.475,29.475,29.475,57,50
03131KMYF,2021-01-22T23:37:00Z,244,10,249,11,NP,.00,29.474,29.475,29.475,57,50
03131KMYF,2021-01-22T23:38:00Z,247,10,249,11,NP,.00,29.474,29.475,29.475,57,50
03131KMYF,2021-01-22T23:39:00Z,251,9,241,11,NP,.00,29.474,29.475,29.475,57,50
03131KMYF,2021-01-22T23:40:00Z,262,8,263,10,NP,.00,29.475,29.475,29.475,57,50
03131KMYF,2021-01-22T23:41:00Z,264,8,251,10,NP,.00,29.475,29.476,29.476,58,50
03131KMYF,2021-01-22T23:42:00Z,259,10,270,14,NP,.00,29.475,29.476,29.476,57,50
03131KMYF,2021-01-22T23:43:00Z,263,11,270,12,NP,.00,29.475,29.476,29.476,57,49
03131KMYF,2021-01-22T23:44:00Z,265,10,254,12,NP,.00,29.475,29.476,29.476,57,49
03131KMYF,2021-01-22T23:45:00Z,262,9,263,11,NP,.00,29.475,29.475,29.476,57,49
03131KMYF,2021-01-22T23:46:00Z,264,9,273,12,NP,.00,29.476,29.476,29.476,57,49
03131KMYF,2021-01-22T23:47:00Z,271,10,272,12,NP,.00,29.476,29.477,29.477,57,49
03131KMYF,2021-01-22T23:48:00Z,271,9,259,9,NP,.00,29.477,29.477,29.478,57,49
03131KMYF,2021-01-22T23:49:00Z,269,8,264,10,NP,.00,29.477,29.477,29.478,57,49
03131KMYF,2021-01-22T23:50:00Z,259,8,248,10,NP,.00,29.477,29.477,29.477,57,49
03131KMYF,2021-01-22T23:51:00Z,247,7,255,10,NP,.00,29.477,29.477,29.477,57,49
03131KMYF,2021-01-22T23:52:00Z,252,8,235,12,NP,.00,29.477,29.478,29.478,57,49
03131KMYF,2021-01-22T23:53:00Z,254,10,255,12,NP,.00,29.478,29.478,29.478,57,49
03131KMYF,2021-01-22T23:54:00Z,254,10,259,12,NP,.00,29.477,29.478,29.478,57,49
03131KMYF,2021-01-22T23:55:00Z,261,10,263,11,NP,.00,29.478,29.478,29.479,57,49
03131KMYF,2021-01-22T23:56:00Z,257,9,256,12,NP,.00,29.478,29.479,29.479,57,49
03131KMYF,2021-01-22T23:57:00Z,251,9,251,11,NP,.00,29.479,29.479,29.479,57,49
03131KMYF,2021-01-22T23:58:00Z,251,8,251,9,NP,.00,29.478,29.479,29.479,57,49
03131KMYF,2021-01-22T23:59:00Z,246,9,239,12,NP,.00,29.478,29.479,29.479,57,49
03131KMYF,2021-01-23T00:00:00Z,248,10,257,12,NP,.00,29.479,29.479,29.48,57,49
03131KMYF,2021-01-23T00:01:00Z,257,10,253,14,NP,.00,29.479,29.479,29.48,56,49
03131KMYF,2021-01-23T00:02:00Z,257,10,255,11,NP,.00,29.478,29.479,29.479,57,49
03131KMYF,2021-01-23T00:03:00Z,254,9,251,11,NP,.00,29.479,29.48,29.48,56,48
03131KMYF,2021-01-23T00:04:00Z,252,10,253,14,NP,.00,29.48,29.48,29.48,56,48
03131KMYF,2021-01-23T00:05:00Z,257,11,255,12,NP,.00,29.48,29.481,29.481,56,48
03131KMYF,2021-01-23T00:06:00Z,258,10,254,12,NP,.00,29.481,29.482,29.482,56,48
